author,content,date,image,image_content,tag,title,url
Redacción,,"Lunes, 03 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/5976_predecir-deslizamientos-de-tierra-en-zonas-semiaridas.jpg,Vista aérea de la zona estudiada. (Foto: Universidad de Almería),Geología,Predecir deslizamientos de tierra en zonas semiáridas,https://noticiasdelaciencia.com/art/41653/predecir-deslizamientos-de-tierra-en-zonas-semiaridas
Redacción,,"Lunes, 03 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/7231_la-singular-anatomia-del-gusano-que-parece-un-arbol.jpg,"Fragmento de la parte anterior de un ejemplar de Ramisyllis multicaudata, con la cabeza y las primeras ramificaciones. (Imagen: UAM)",Zoología,La singular anatomía del gusano que parece un árbol,https://noticiasdelaciencia.com/art/41655/la-singular-anatomia-del-gusano-que-parece-un-arbol
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/2194_embrion-de-humano-y-mono.jpg,"Un blastocisto de quimera humano-mono. (Imagen: Weizhi Ji, Kunming University of Science and Technology)",Biología,Embrión de humano y mono,https://noticiasdelaciencia.com/art/41657/embrion-de-humano-y-mono
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/9613_robots-de-adn-mas-complejos-y-disenados-en-minutos.jpg,"Este ""avión"", formado por hebras de ADN, es mil veces más pequeño que el grosor de un cabello humano. (Imagen: Ohio State University)",Nanotecnología,Robots de ADN más complejos y diseñados en minutos en vez de en días,https://noticiasdelaciencia.com/art/41661/robots-de-adn-mas-complejos-y-disenados-en-minutos-en-vez-de-en-dias
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/7606_cuantos-tiranosaurios-rex-vivieron-en-la-tierra.jpg,"Un molde de un esqueleto de T. rex expuesto en el exterior del Museo de Paleontología de la Universidad de California, en Berkeley. El original, un esqueleto casi completo desenterrado en 1990 en las tierras baldías del este de Montana, se encuentra en el Museo de las Rocosas en Bozeman, Montana. (Foto: Keegan Houser, UC Berkeley)",Paleontología,¿Cuántos Tiranosaurios rex vivieron en la Tierra?,https://noticiasdelaciencia.com/art/41663/cuantos-tiranosaurios-rex-vivieron-en-la-tierra
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/4643_un-mismo-farmaco-puede-tener-efectos-opuestos.jpg,"Los miembros del grupo de investigación sobre mecanismos traslaciones de la memoria del miedo que lidera Raül Andero, tercero por la izquierda, en el INc-UAB. (Foto: INc-UAB)",Neurología,Un mismo fármaco puede tener efectos opuestos sobre la memoria según el sexo,https://noticiasdelaciencia.com/art/41665/un-mismo-farmaco-puede-tener-efectos-opuestos-sobre-la-memoria-segun-el-sexo
Redacción,,"Jueves, 08 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 31 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 31 de Marzo de 2021",https://noticiasdelaciencia.com/art/41449/noticias-de-la-ciencia-y-la-tecnologia-31-de-marzo-de-2021
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/4640_luz-solar-para-potabilizar-agua-a-bajo-coste.jpg,El evaporador fototérmico diseñado puede ser la clave para dar un gran salto hacia un abastecimiento suficiente de agua plenamente potable para millones de personas que ahora sufren su escasez y deben confiar en agua de potabilización precaria. (Imagen: University of South Australia),Ingeniería,Luz solar para potabilizar agua a bajo coste,https://noticiasdelaciencia.com/art/41659/luz-solar-para-potabilizar-agua-a-bajo-coste
Redacción,,"Lunes, 12 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 7 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 7 de Abril de 2021",https://noticiasdelaciencia.com/art/41473/noticias-de-la-ciencia-y-la-tecnologia-7-de-abril-de-2021
Redacción,,"Miércoles, 14 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 9 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 9 de Abril de 2021",https://noticiasdelaciencia.com/art/41494/noticias-de-la-ciencia-y-la-tecnologia-9-de-abril-de-2021
Redacción,,"Viernes, 16 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 13 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 13 de Abril de 2021",https://noticiasdelaciencia.com/art/41518/noticias-de-la-ciencia-y-la-tecnologia-13-de-abril-de-2021
Redacción,,"Martes, 20 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 15 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 15 de Abril de 2021",https://noticiasdelaciencia.com/art/41541/noticias-de-la-ciencia-y-la-tecnologia-15-de-abril-de-2021
Redacción,,"Jueves, 22 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 19 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 19 de Abril de 2021",https://noticiasdelaciencia.com/art/41564/noticias-de-la-ciencia-y-la-tecnologia-19-de-abril-de-2021
Redacción,,"Miércoles, 28 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 23 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 23 de Abril de 2021",https://noticiasdelaciencia.com/art/41612/noticias-de-la-ciencia-y-la-tecnologia-23-de-abril-de-2021
Redacción,,"Martes, 23 de Marzo de 2021",,Noticias de la actualidad científica y tecnológica del 18 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 18 de Marzo de 2021",https://noticiasdelaciencia.com/art/41340/noticias-de-la-ciencia-y-la-tecnologia-18-de-marzo-de-2021
Redacción,,"Lunes, 26 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 21 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 21 de Abril de 2021",https://noticiasdelaciencia.com/art/41589/noticias-de-la-ciencia-y-la-tecnologia-21-de-abril-de-2021
Redacción,,"Viernes, 30 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 27 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 27 de Abril de 2021",https://noticiasdelaciencia.com/art/41631/noticias-de-la-ciencia-y-la-tecnologia-27-de-abril-de-2021
Redacción,,"Lunes, 29 de Marzo de 2021",,Noticias de la actualidad científica y tecnológica del 24 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 24 de Marzo de 2021",https://noticiasdelaciencia.com/art/41389/noticias-de-la-ciencia-y-la-tecnologia-24-de-marzo-de-2021
Redacción,,"Jueves, 25 de Marzo de 2021",,Noticias de la actualidad científica y tecnológica del 22 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 22 de Marzo de 2021",https://noticiasdelaciencia.com/art/41365/noticias-de-la-ciencia-y-la-tecnologia-22-de-marzo-de-2021
Redacción,,"Miércoles, 31 de Marzo de 2021",,Noticias de la actualidad científica y tecnológica del 26 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 26 de Marzo de 2021",https://noticiasdelaciencia.com/art/41412/noticias-de-la-ciencia-y-la-tecnologia-26-de-marzo-de-2021
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/1831_la-pintura-mas-blanca-y-refrigerante.jpg,"Xiulin Ruan sostiene una muestra de la que, por ahora, es la pintura más blanca de la que se tiene conocimiento. (Foto: Purdue University / Jared Pike)",Química,La pintura más blanca y refrigerante,https://noticiasdelaciencia.com/art/41670/la-pintura-mas-blanca-y-refrigerante
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/3212_descontaminar-agua-de-un-modo-mas-respetuoso.jpg,Una solución acuosa con azul de metileno antes y después de ser tratada con el hidrogel de lignocelulosa desarrollado en el KTH. (Fotos: Giuseppe Melilli),Química,Descontaminar agua de un modo más respetuoso con el medioambiente,https://noticiasdelaciencia.com/art/41672/descontaminar-agua-de-un-modo-mas-respetuoso-con-el-medioambiente
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/6726_vinescout-el-robot-de-observacion-para-la-viticultura-del-futuro.jpg,Miembros del equipo con el robot VineScout. (Foto: UPV),Robótica agrícola,"VineScout, el robot de observación para la viticultura del futuro",https://noticiasdelaciencia.com/art/41674/vinescout-el-robot-de-observacion-para-la-viticultura-del-futuro
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/7263_diagnosticos-automaticos-a-distancia-de-monumentos.jpg,Dispositivo sensor en el sitio de estudio. Se indica su longitud. (Foto: Fundación Descubre),Tecnología,Diagnósticos automáticos y a distancia de monumentos,https://noticiasdelaciencia.com/art/41676/diagnosticos-automaticos-y-a-distancia-de-monumentos
Redacción,,"Jueves, 06 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/7080_madera-transparente-mas-ecologica.jpg,"Se utiliza un extracto de residuos de la producción de zumo de naranja para crear el polímero que restablece la fortaleza de la madera deslignificada y permite el paso de la luz, dándole transparencia. (Imagen: Céline Montanari)",Ciencia de los materiales,Madera transparente más ecológica,https://noticiasdelaciencia.com/art/41680/madera-transparente-mas-ecologica
Redacción,,"Jueves, 06 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/3102_detectar-la-insuficiencia-cardiaca-a-partir-de-la-saliva.jpg,Dispositivo sensor desarrollado en el proyecto KardiaTool. (Foto: IMB / CNM / CSIC),Tecnología médica,Detectar la insuficiencia cardiaca a partir de la saliva,https://noticiasdelaciencia.com/art/41678/detectar-la-insuficiencia-cardiaca-a-partir-de-la-saliva
Redacción,,"Jueves, 06 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/8222_afinidades-biogeograficas-en-la-flora-cretacica-de-dos-islas.jpg,"Imágenes de microscopia electrónica de barrido de los girogonitos de la nueva especie Mesochara dobrogeica (A, B, C, D) y de los utrículos de la nueva variedad Clavator ampullaceus var. latibracteatus (E, F, G, H), descubiertas en la región de Dobrogea (Rumanía).",Paleontología,Afinidades biogeográficas en la flora cretácica de dos islas del antiguo mar de Tetis,https://noticiasdelaciencia.com/art/41682/afinidades-biogeograficas-en-la-flora-cretacica-de-dos-islas-del-antiguo-mar-de-tetis
Redacción,,"Lunes, 03 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/4287_fosforo-negro-para-desgarrar-microbios-patogenos.jpg,Una célula fúngica (en verde) interactuando con una capa de grosor nanométrico de fósforo negro (en rojo). La imagen está ampliada 25.000 veces. (Foto: RMIT University),Nanotecnología médica,Fósforo negro para desgarrar microbios patógenos,https://noticiasdelaciencia.com/art/41652/fosforo-negro-para-desgarrar-microbios-patogenos
Redacción,,"Lunes, 03 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/4150_primer-modelo-3d-de-la-la-distrofia-miotonica.jpg,Imagen de microscopía confocal de músculo in vitro desarrollado a partir de células de paciente en que se aprecia la tridimensionalidad del tejido. En azul se marcan los núcleos celulares y en rojo el músculo esquelético. (Imagen: IBEC),Medicina,Primer modelo 3D de la distrofia miotónica con células de pacientes,https://noticiasdelaciencia.com/art/41654/primer-modelo-3d-de-la-distrofia-miotonica-con-celulas-de-pacientes
Redacción,,"Martes, 04 de Mayo de 2021",,Noticias de la actualidad científica y tecnológica del 29 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 29 de Abril de 2021",https://noticiasdelaciencia.com/art/41658/noticias-de-la-ciencia-y-la-tecnologia-29-de-abril-de-2021
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/2348_el-eslabon-perdido-en-la-evolucion-temprana-del-reino-animal.jpg,Esta imagen realzada del fósil de Bicellum brasieri denota una pared exterior de células en forma de salchicha que encierra una masa celular interior. La estructura es claramente de tipo pluricelular. (Imagen: P.K. Strother),Biología,¿El eslabón perdido en la evolución temprana del reino animal?,https://noticiasdelaciencia.com/art/41656/el-eslabon-perdido-en-la-evolucion-temprana-del-reino-animal
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/7709_como-veriamos-dos-agujeros-negros-supermasivos-atrayendose.jpg,"En este momento de la simulación, el agujero negro supermasivo de 200 millones de masas solares se encuentra en primer plano. Su gravedad distorsiona la luz del disco de acreción del otro agujero negro, menos masivo, situado casi directamente detrás de él, creando este panorama surrealista. Los diferentes colores de los discos de acreción facilitan la identificación de las contribuciones de cada uno. La luz azul corresponde al agujero negro de mayor masa y la rojiza al de menor masa. (Imagen: NASA's Goddard Space Flight Center / Jeremy Schnittman / Brian P. Powell)",Astrofísica,¿Cómo veríamos dos agujeros negros supermasivos atrayéndose mutuamente?,https://noticiasdelaciencia.com/art/41660/como-veriamos-dos-agujeros-negros-supermasivos-atrayendose-mutuamente
Redacción,,"Miércoles, 07 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 30 de marzo de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 30 de Marzo de 2021",https://noticiasdelaciencia.com/art/41439/noticias-de-la-ciencia-y-la-tecnologia-30-de-marzo-de-2021
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/617_los-vestigios-mas-antiguos-de-recoleccion-de-miel-en-africa.jpg,"Se han detectado restos de cera de abeja en vasijas de arcilla de 3500 años de antigüedad como esta. (Foto: Peter Breunig, Goethe University Frankfurt)",Arqueología,Los vestigios más antiguos de recolección de miel en África,https://noticiasdelaciencia.com/art/41662/los-vestigios-mas-antiguos-de-recoleccion-de-miel-en-africa
Redacción,,"Martes, 13 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 8 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 8 de Abril de 2021",https://noticiasdelaciencia.com/art/41484/noticias-de-la-ciencia-y-la-tecnologia-8-de-abril-de-2021
Redacción,,"Martes, 04 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/5149_el-impacto-humano-afecta-la-diversidad-de-plantas-de-las-islas-del-planeta.jpg,"Paisaje fragmentado de la Isla de Flores, Azores, Portugal. (Foto: Ana M. C. Santos)",Ecología,El impacto humano afecta la diversidad de plantas de las islas del planeta,https://noticiasdelaciencia.com/art/41664/el-impacto-humano-afecta-la-diversidad-de-plantas-de-las-islas-del-planeta
Redacción,,"Jueves, 15 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 12 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 12 de Abril de 2021",https://noticiasdelaciencia.com/art/41505/noticias-de-la-ciencia-y-la-tecnologia-12-de-abril-de-2021
Redacción,,"Lunes, 19 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 14 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 14 de Abril de 2021",https://noticiasdelaciencia.com/art/41532/noticias-de-la-ciencia-y-la-tecnologia-14-de-abril-de-2021
Redacción,,"Viernes, 09 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 6 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 6 de Abril de 2021",https://noticiasdelaciencia.com/art/41457/noticias-de-la-ciencia-y-la-tecnologia-6-de-abril-de-2021
Redacción,,"Miércoles, 21 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 16 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 16 de Abril de 2021",https://noticiasdelaciencia.com/art/41552/noticias-de-la-ciencia-y-la-tecnologia-16-de-abril-de-2021
Redacción,,"Viernes, 23 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 20 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 20 de Abril de 2021",https://noticiasdelaciencia.com/art/41573/noticias-de-la-ciencia-y-la-tecnologia-20-de-abril-de-2021
Redacción,,"Jueves, 06 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/1173_microplasticos-en-el-glaciar-mas-grande-de-europa.jpg,"Se han encontrado microplásticos en Vatnajökull, el glaciar más grande de Europa por volumen. (Foto: Eirikur Sigurdsson)",Contaminación,Microplásticos en el glaciar más grande de Europa,https://noticiasdelaciencia.com/art/41681/microplasticos-en-el-glaciar-mas-grande-de-europa
Redacción,,"Miércoles, 05 de Mayo de 2021",,,Salud,Qué es la calamina y por qué ayuda a aliviar el picor,https://noticiasdelaciencia.com/art/41671/que-es-la-calamina-y-por-que-ayuda-a-aliviar-el-picor
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/6639_impresion-3d-para-hacer-frente-a-la-osteoporosis.jpg,Este proyecto de CIDETEC utilizará huesos a partir de ARN modificado e impresión 3D para hacer frente a la osteoporosis. (Foto: CIDETEC),Tecnología médica,Impresión 3D para hacer frente a la osteoporosis,https://noticiasdelaciencia.com/art/41675/impresion-3d-para-hacer-frente-a-la-osteoporosis
Redacción,,"Miércoles, 05 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/8076_primeras-mediciones-no-invasivas-de-senales-cerebrales-rapidas.jpg,"Por vez primera, se ha podido demostrar que las oscilaciones cerebrales rápidas medidas de forma no invasiva muestran una variabilidad significativa de un estímulo a otro (filas), tanto en lo que respecta al momento en que se producen los sucesivos potenciales de acción (desplazamientos en las bandas verticales azules y rojas) como en lo que respecta a su fuerza (intensidad del color). (Imagen: Charité / Gunnar Waterstraat)",Tecnología neurológica,Primeras mediciones no invasivas de señales cerebrales rápidas,https://noticiasdelaciencia.com/art/41673/primeras-mediciones-no-invasivas-de-senales-cerebrales-rapidas
Redacción,,"Jueves, 06 de Mayo de 2021",https://noticiasdelaciencia.com/upload/images/05_2021/5377_los-glaciares-de-los-pirineos-podrian-desaparecer.jpg,Imagen del glaciar pirenaico de Monte Perdido. (Foto: Moreno et al.),Glaciología,Los glaciares de los Pirineos podrían desaparecer en las próximas décadas,https://noticiasdelaciencia.com/art/41679/los-glaciares-de-los-pirineos-podrian-desaparecer-en-las-proximas-decadas
Redacción,,"Martes, 27 de Abril de 2021",,Noticias de la actualidad científica y tecnológica del 22 de abril de 2021.,Video,"Noticias de la Ciencia y la Tecnología, 22 de Abril de 2021",https://noticiasdelaciencia.com/art/41600/noticias-de-la-ciencia-y-la-tecnologia-22-de-abril-de-2021
